iteration,lengthscales,variance
1.0,49.99000000036072,0.9936904356470853
10.0,49.901036843467686,0.939246094781541
20.0,49.80880105239015,0.8870959401588228
30.0,49.73030975846344,0.8460472850280847
40.0,49.66751074547259,0.8152049061903998
50.0,49.614311563997774,0.792270486327361
60.0,49.56381421984927,0.7750020026331188
70.0,49.513337197459734,0.7616605846089537
80.0,49.463200683810925,0.751087245866021
90.0,49.414685912203154,0.742581294456939
100.0,49.36972011717655,0.7357211575039714
110.0,49.32975684971924,0.730191356639052
120.0,49.29516503436904,0.7257200097566295
130.0,49.26568664064528,0.7220839287286478
140.0,49.240864110173526,0.7191061183101509
150.0,49.22039427736253,0.7166445254863331
160.0,49.20399755685147,0.7145858881358838
170.0,49.191322046247876,0.7128438855401554
180.0,49.18193400764148,0.7113520619372377
190.0,49.17540693792478,0.7100596720462844
200.0,49.171357101980604,0.7089262106863083
210.0,49.169411495704864,0.707921387398152
220.0,49.16920262392592,0.7070230202813172
230.0,49.17041988258663,0.7062146795018888
240.0,49.172801511305046,0.7054831924416066
250.0,49.17609925937726,0.704816905198885
260.0,49.18008447098784,0.7042058288067781
270.0,49.18453845303267,0.7036406086981043
280.0,49.18932949076986,0.7031164480761471
290.0,49.19437442351998,0.70263175730459
300.0,49.19957691422336,0.702183680373268
310.0,49.204839712518734,0.7017682479976063
320.0,49.2100463381206,0.7013795618690722
330.0,49.21510333420339,0.7010136041732329
340.0,49.219954621065305,0.7006690500720778
350.0,49.224559497455736,0.7003453084491343
360.0,49.22890956934071,0.7000429443824516
370.0,49.23301743791889,0.6997623783322564
380.0,49.236869099705885,0.6995014108759633
390.0,49.24043135947057,0.6992568090914538
400.0,49.24368923819858,0.6990270831741534
410.0,49.24662985666913,0.6988111491789338
420.0,49.24923565975464,0.6986074598803721
430.0,49.251515328052854,0.6984164929981543
440.0,49.253513393806884,0.6982411358431961
450.0,49.255169221027096,0.6980695870128413
460.0,49.25648755328395,0.6978891876813562
470.0,49.257676129309935,0.6977202174363957
480.0,49.25886048818284,0.6975832478567501
490.0,49.2599291059278,0.697463344194916
500.0,49.260794923336135,0.6973515402747151
